threshold,fpr,tpr
0.41277227,0.70392000,0.83096000
0.41272974,0.70400000,0.83104000
0.41272229,0.70408000,0.83112000
0.41272420,0.70408000,0.83104000
0.41271260,0.70416000,0.83128000
0.41271669,0.70416000,0.83112000
0.41271535,0.70416000,0.83120000
0.41271207,0.70424000,0.83128000
0.41270566,0.70424000,0.83136000
0.41270456,0.70432000,0.83136000
0.41268617,0.70432000,0.83152000
0.41269886,0.70432000,0.83144000
0.41265053,0.70440000,0.83160000
0.41265714,0.70440000,0.83152000
0.41265008,0.70448000,0.83160000
0.41264337,0.70456000,0.83160000
0.41260955,0.70456000,0.83168000
0.41259998,0.70464000,0.83168000
0.41258946,0.70472000,0.83176000
0.41259170,0.70472000,0.83168000
0.41258204,0.70480000,0.83176000
0.41257346,0.70488000,0.83176000
0.41257042,0.70496000,0.83176000
0.41252401,0.70496000,0.83192000
0.41254562,0.70496000,0.83184000
0.41249707,0.70504000,0.83192000
0.41248026,0.70512000,0.83200000
0.41248667,0.70512000,0.83192000
0.41242835,0.70520000,0.83200000
0.41242585,0.70520000,0.83216000
0.41242632,0.70520000,0.83208000
0.41241619,0.70528000,0.83216000
0.41236144,0.70536000,0.83224000
0.41241336,0.70536000,0.83216000
0.41233283,0.70544000,0.83224000
0.41231334,0.70552000,0.83232000
0.41232544,0.70552000,0.83224000
0.41230315,0.70552000,0.83240000
0.41229612,0.70560000,0.83248000
0.41229635,0.70560000,0.83240000
0.41229129,0.70568000,0.83248000
0.41227099,0.70568000,0.83256000
0.41225690,0.70576000,0.83256000
0.41225657,0.70584000,0.83256000
0.41220248,0.70592000,0.83256000
0.41217682,0.70600000,0.83256000
0.41215172,0.70608000,0.83256000
0.41212541,0.70616000,0.83264000
0.41214758,0.70616000,0.83256000
0.41211373,0.70624000,0.83264000
0.41202506,0.70624000,0.83280000
0.41206783,0.70624000,0.83272000
0.41200608,0.70624000,0.83288000
0.41199112,0.70632000,0.83288000
0.41191858,0.70640000,0.83288000
0.41189948,0.70648000,0.83296000
0.41190347,0.70648000,0.83288000
0.41187912,0.70656000,0.83296000
0.41187075,0.70656000,0.83304000
0.41184941,0.70656000,0.83312000
0.41184923,0.70664000,0.83312000
0.41184577,0.70672000,0.83312000
0.41184124,0.70680000,0.83312000
0.41182294,0.70680000,0.83320000
0.41174841,0.70688000,0.83328000
0.41175950,0.70688000,0.83320000
0.41170540,0.70696000,0.83344000
0.41174421,0.70696000,0.83328000
0.41166249,0.70696000,0.83352000
0.41159737,0.70696000,0.83368000
0.41173249,0.70696000,0.83336000
0.41162071,0.70696000,0.83360000
0.41152841,0.70704000,0.83368000
0.41152048,0.70712000,0.83368000
0.41151202,0.70712000,0.83376000
0.41149312,0.70720000,0.83384000
0.41150352,0.70720000,0.83376000
0.41143405,0.70728000,0.83400000
0.41145509,0.70728000,0.83392000
0.41147894,0.70728000,0.83384000
0.41143101,0.70736000,0.83400000
0.41141322,0.70744000,0.83400000
0.41137132,0.70744000,0.83424000
0.41136238,0.70744000,0.83432000
0.41139027,0.70744000,0.83408000
0.41135564,0.70744000,0.83448000
0.41135931,0.70744000,0.83440000
0.41138536,0.70744000,0.83416000
0.41132227,0.70752000,0.83448000
0.41131729,0.70760000,0.83448000
0.41126135,0.70768000,0.83448000
0.41124538,0.70776000,0.83448000
0.41123006,0.70784000,0.83448000
0.41119209,0.70792000,0.83448000
0.41115120,0.70800000,0.83448000
0.41114727,0.70808000,0.83448000
0.41114095,0.70808000,0.83456000
0.41113207,0.70816000,0.83456000
0.41110700,0.70824000,0.83464000
0.41112614,0.70824000,0.83456000
0.41109467,0.70832000,0.83464000
0.41106862,0.70840000,0.83464000
0.41102180,0.70848000,0.83464000
0.41096380,0.70856000,0.83464000
0.41096267,0.70864000,0.83464000
0.41095293,0.70872000,0.83464000
0.41093352,0.70880000,0.83464000
0.41092595,0.70888000,0.83464000
0.41091844,0.70896000,0.83464000
0.41091686,0.70904000,0.83464000
0.41090608,0.70912000,0.83464000
0.41087040,0.70920000,0.83472000
0.41087168,0.70920000,0.83464000
0.41086808,0.70928000,0.83472000
0.41086468,0.70936000,0.83472000
0.41076973,0.70944000,0.83480000
0.41082582,0.70944000,0.83472000
0.41075698,0.70952000,0.83480000
0.41070554,0.70960000,0.83480000
0.41070136,0.70968000,0.83480000
0.41067675,0.70968000,0.83488000
0.41064820,0.70976000,0.83496000
0.41065046,0.70976000,0.83488000
0.41059670,0.70976000,0.83512000
0.41062248,0.70976000,0.83504000
0.41057798,0.70984000,0.83528000
0.41058573,0.70984000,0.83520000
0.41059321,0.70984000,0.83512000
0.41054621,0.70992000,0.83528000
0.41054416,0.71000000,0.83528000
0.41053078,0.71008000,0.83528000
0.41052541,0.71016000,0.83528000
0.41051835,0.71024000,0.83528000
0.41048616,0.71032000,0.83536000
0.41050294,0.71032000,0.83528000
0.41048160,0.71032000,0.83544000
0.41047949,0.71032000,0.83552000
0.41043529,0.71040000,0.83576000
0.41044810,0.71040000,0.83568000
0.41047144,0.71040000,0.83552000
0.41047141,0.71040000,0.83560000
0.41043386,0.71048000,0.83576000
0.41040814,0.71056000,0.83576000
0.41039956,0.71064000,0.83576000
0.41038674,0.71064000,0.83584000
0.41038588,0.71072000,0.83584000
0.41038531,0.71080000,0.83584000
0.41034609,0.71088000,0.83592000
0.41036776,0.71088000,0.83584000
0.41029796,0.71096000,0.83608000
0.41030610,0.71096000,0.83600000
0.41032383,0.71096000,0.83592000
0.41028264,0.71104000,0.83608000
0.41027820,0.71112000,0.83608000
0.41025665,0.71120000,0.83608000
0.41025275,0.71128000,0.83608000
0.41022134,0.71136000,0.83616000
0.41022807,0.71136000,0.83608000
0.41021508,0.71136000,0.83624000
0.41020328,0.71136000,0.83632000
0.41017279,0.71136000,0.83640000
0.41014600,0.71144000,0.83640000
0.41013956,0.71152000,0.83640000
0.41013700,0.71160000,0.83640000
0.41012058,0.71168000,0.83640000
0.41011304,0.71176000,0.83640000
0.41010568,0.71176000,0.83648000
0.41009820,0.71176000,0.83656000
0.41009459,0.71184000,0.83656000
0.41008168,0.71192000,0.83656000
0.41005126,0.71200000,0.83656000
0.41004786,0.71200000,0.83664000
0.40994003,0.71208000,0.83672000
0.40997875,0.71208000,0.83664000
0.40988007,0.71216000,0.83680000
0.40987441,0.71216000,0.83688000
0.40984616,0.71216000,0.83704000
0.40981004,0.71216000,0.83712000
0.40985006,0.71216000,0.83696000
0.40990347,0.71216000,0.83672000
0.40975070,0.71224000,0.83712000
0.40968385,0.71232000,0.83712000
0.40968102,0.71240000,0.83712000
0.40967962,0.71248000,0.83712000
0.40964621,0.71248000,0.83736000
0.40966114,0.71248000,0.83720000
0.40964693,0.71248000,0.83728000
0.40962276,0.71256000,0.83736000
0.40962178,0.71256000,0.83744000
0.40961120,0.71264000,0.83744000
0.40961063,0.71264000,0.83752000
0.40959537,0.71272000,0.83752000
0.40958196,0.71280000,0.83752000
0.40955564,0.71280000,0.83768000
0.40957305,0.71280000,0.83760000
0.40953970,0.71288000,0.83776000
0.40954474,0.71288000,0.83768000
0.40953618,0.71288000,0.83784000
0.40953121,0.71288000,0.83792000
0.40950799,0.71288000,0.83800000
0.40947181,0.71296000,0.83816000
0.40947643,0.71296000,0.83808000
0.40946731,0.71296000,0.83824000
0.40950763,0.71296000,0.83800000
0.40943262,0.71304000,0.83832000
0.40940556,0.71304000,0.83840000
0.40943938,0.71304000,0.83824000
0.40939519,0.71304000,0.83848000
0.40939227,0.71312000,0.83848000
0.40934527,0.71320000,0.83848000
0.40931049,0.71328000,0.83864000
0.40931636,0.71328000,0.83856000
0.40931016,0.71328000,0.83872000
0.40932366,0.71328000,0.83848000
0.40930688,0.71336000,0.83872000
0.40930325,0.71344000,0.83872000
0.40929919,0.71352000,0.83872000
0.40921536,0.71352000,0.83928000
0.40929493,0.71352000,0.83880000
0.40925637,0.71352000,0.83904000
0.40921032,0.71352000,0.83936000
0.40927383,0.71352000,0.83888000
0.40920350,0.71352000,0.83944000
0.40924239,0.71352000,0.83920000
0.40925401,0.71352000,0.83912000
0.40925708,0.71352000,0.83896000
0.40917420,0.71360000,0.83944000
0.40913811,0.71360000,0.83952000
0.40911865,0.71368000,0.83952000
0.40910736,0.71376000,0.83952000
0.40906036,0.71384000,0.83952000
0.40905115,0.71384000,0.83960000
0.40903491,0.71392000,0.83968000
0.40899977,0.71392000,0.83976000
0.40904397,0.71392000,0.83960000
0.40897989,0.71392000,0.83984000
0.40895310,0.71400000,0.83984000
0.40889817,0.71408000,0.83992000
0.40894544,0.71408000,0.83984000
0.40889421,0.71408000,0.84000000
0.40888765,0.71416000,0.84000000
0.40885767,0.71424000,0.84016000
0.40886113,0.71424000,0.84008000
0.40886116,0.71424000,0.84000000
0.40884802,0.71424000,0.84024000
0.40883893,0.71432000,0.84024000
0.40882802,0.71440000,0.84024000
0.40875360,0.71448000,0.84048000
0.40875697,0.71448000,0.84040000
0.40879071,0.71448000,0.84032000
0.40879241,0.71448000,0.84024000
0.40874663,0.71456000,0.84048000
0.40871245,0.71456000,0.84056000
0.40870285,0.71464000,0.84056000
0.40866357,0.71472000,0.84056000
0.40866095,0.71480000,0.84056000
0.40865251,0.71488000,0.84056000
0.40863961,0.71496000,0.84056000
0.40863496,0.71504000,0.84056000
0.40863070,0.71512000,0.84056000
0.40861276,0.71520000,0.84056000
0.40860713,0.71528000,0.84056000
0.40858293,0.71536000,0.84056000
0.40857852,0.71544000,0.84056000
0.40848815,0.71552000,0.84072000
0.40856063,0.71552000,0.84064000
0.40856192,0.71552000,0.84056000
0.40843505,0.71560000,0.84072000
0.40837118,0.71560000,0.84088000
0.40840915,0.71560000,0.84080000
0.40836701,0.71568000,0.84088000
0.40835977,0.71576000,0.84088000
0.40825373,0.71584000,0.84112000
0.40829584,0.71584000,0.84096000
0.40819809,0.71584000,0.84120000
0.40815884,0.71584000,0.84128000
0.40831584,0.71584000,0.84088000
0.40825674,0.71584000,0.84104000
0.40811124,0.71592000,0.84128000
0.40809906,0.71600000,0.84136000
0.40809864,0.71600000,0.84144000
0.40810022,0.71600000,0.84128000
0.40805426,0.71608000,0.84152000
0.40802845,0.71608000,0.84160000
0.40808919,0.71608000,0.84144000
0.40801814,0.71616000,0.84160000
0.40801170,0.71624000,0.84160000
0.40800717,0.71624000,0.84168000
0.40799591,0.71632000,0.84168000
0.40799376,0.71632000,0.84176000
0.40797177,0.71640000,0.84176000
0.40796828,0.71640000,0.84184000
0.40789717,0.71648000,0.84200000
0.40790179,0.71648000,0.84192000
0.40793225,0.71648000,0.84184000
0.40788829,0.71656000,0.84200000
0.40787259,0.71664000,0.84200000
0.40787020,0.71672000,0.84200000
0.40784627,0.71680000,0.84200000
0.40783095,0.71688000,0.84200000
0.40773502,0.71696000,0.84224000
0.40774253,0.71696000,0.84216000
0.40777335,0.71696000,0.84208000
0.40778765,0.71696000,0.84200000
0.40773478,0.71704000,0.84224000
0.40772906,0.71712000,0.84224000
0.40772638,0.71720000,0.84224000
0.40770024,0.71728000,0.84224000
0.40767652,0.71736000,0.84224000
0.40763444,0.71744000,0.84224000
0.40762576,0.71752000,0.84224000
0.40758470,0.71760000,0.84232000
0.40759188,0.71760000,0.84224000
0.40756786,0.71768000,0.84232000
0.40755308,0.71776000,0.84232000
0.40753946,0.71784000,0.84232000
0.40753487,0.71792000,0.84240000
0.40753826,0.71792000,0.84232000
0.40753031,0.71800000,0.84240000
0.40751308,0.71808000,0.84240000
0.40749678,0.71808000,0.84248000
0.40748498,0.71808000,0.84256000
0.40745094,0.71816000,0.84256000
0.40743321,0.71824000,0.84256000
0.40742528,0.71832000,0.84256000
0.40737480,0.71840000,0.84264000
0.40740478,0.71840000,0.84256000
0.40736797,0.71856000,0.84264000
0.40736789,0.71864000,0.84264000
0.40734756,0.71872000,0.84264000
0.40734410,0.71880000,0.84264000
0.40731901,0.71888000,0.84264000
0.40730113,0.71896000,0.84264000
0.40728736,0.71904000,0.84264000
0.40728003,0.71904000,0.84272000
0.40716481,0.71912000,0.84280000
0.40718567,0.71912000,0.84272000
0.40715256,0.71920000,0.84280000
0.40710238,0.71920000,0.84288000
0.40709695,0.71920000,0.84296000
0.40709513,0.71920000,0.84304000
0.40708831,0.71928000,0.84304000
0.40702817,0.71928000,0.84312000
0.40700471,0.71936000,0.84328000
0.40702426,0.71936000,0.84312000
0.40701553,0.71936000,0.84320000
0.40699232,0.71944000,0.84328000
0.40696394,0.71944000,0.84336000
0.40687925,0.71952000,0.84344000
0.40688369,0.71952000,0.84336000
0.40686321,0.71960000,0.84344000
0.40686107,0.71960000,0.84352000
0.40684986,0.71960000,0.84360000
0.40683854,0.71968000,0.84360000
0.40680686,0.71976000,0.84360000
0.40679282,0.71984000,0.84360000
0.40677276,0.71992000,0.84360000
0.40674570,0.72000000,0.84360000
0.40673253,0.72008000,0.84360000
0.40669605,0.72016000,0.84360000
0.40669152,0.72024000,0.84360000
0.40669128,0.72032000,0.84360000
0.40668482,0.72040000,0.84360000
0.40664884,0.72048000,0.84360000
0.40664333,0.72056000,0.84360000
0.40649614,0.72064000,0.84384000
0.40655127,0.72064000,0.84376000
0.40658200,0.72064000,0.84360000
0.40655193,0.72064000,0.84368000
0.40642330,0.72072000,0.84400000
0.40649572,0.72072000,0.84384000
0.40649405,0.72072000,0.84392000
0.40637171,0.72072000,0.84408000
0.40636000,0.72080000,0.84408000
0.40630621,0.72088000,0.84408000
0.40630141,0.72096000,0.84408000
0.40625611,0.72104000,0.84408000
0.40622827,0.72112000,0.84408000
0.40622643,0.72120000,0.84408000
0.40615577,0.72128000,0.84416000
0.40613344,0.72128000,0.84424000
0.40621367,0.72128000,0.84408000
0.40611488,0.72136000,0.84424000
0.40610126,0.72144000,0.84424000
0.40607005,0.72152000,0.84424000
0.40606862,0.72160000,0.84424000
0.40606296,0.72160000,0.84432000
0.40604547,0.72168000,0.84432000
0.40604544,0.72176000,0.84432000
0.40602636,0.72176000,0.84440000
0.40602562,0.72184000,0.84440000
0.40599960,0.72192000,0.84448000
0.40600809,0.72192000,0.84440000
0.40598956,0.72200000,0.84448000
0.40597790,0.72208000,0.84448000
0.40594500,0.72216000,0.84464000
0.40595168,0.72216000,0.84456000
0.40596059,0.72216000,0.84448000
0.40592405,0.72224000,0.84472000
0.40592900,0.72224000,0.84464000
0.40584490,0.72232000,0.84480000
0.40590858,0.72232000,0.84472000
0.40579921,0.72240000,0.84480000
0.40577188,0.72248000,0.84496000
0.40578207,0.72248000,0.84488000
0.40578672,0.72248000,0.84480000
0.40575743,0.72256000,0.84496000
0.40574691,0.72256000,0.84504000
0.40574661,0.72272000,0.84504000
0.40570080,0.72280000,0.84520000
0.40572736,0.72280000,0.84512000
0.40573961,0.72280000,0.84504000
0.40569356,0.72288000,0.84528000
0.40569526,0.72288000,0.84520000
0.40569273,0.72296000,0.84528000
0.40568742,0.72296000,0.84536000
0.40565333,0.72304000,0.84536000
0.40560770,0.72312000,0.84536000
0.40559059,0.72320000,0.84536000
0.40556288,0.72320000,0.84544000
0.40556088,0.72328000,0.84544000
0.40555462,0.72336000,0.84544000
0.40555444,0.72344000,0.84544000
0.40550664,0.72344000,0.84552000
0.40543526,0.72344000,0.84560000
0.40543213,0.72352000,0.84560000
0.40536278,0.72360000,0.84560000
0.40532970,0.72360000,0.84568000
0.40529695,0.72368000,0.84576000
0.40531108,0.72368000,0.84568000
0.40519571,0.72376000,0.84584000
0.40529525,0.72376000,0.84576000
0.40519238,0.72384000,0.84584000
0.40518868,0.72392000,0.84584000
0.40517700,0.72400000,0.84584000
0.40516433,0.72408000,0.84584000
0.40515164,0.72416000,0.84592000
0.40515578,0.72416000,0.84584000
0.40512478,0.72424000,0.84608000
0.40513590,0.72424000,0.84600000
0.40514147,0.72424000,0.84592000
0.40510359,0.72432000,0.84624000
0.40504241,0.72432000,0.84648000
0.40506521,0.72432000,0.84632000
0.40510786,0.72432000,0.84616000
0.40511647,0.72432000,0.84608000
0.40505183,0.72432000,0.84640000
0.40503365,0.72440000,0.84648000
0.40502426,0.72440000,0.84656000
0.40501902,0.72448000,0.84656000
0.40501511,0.72456000,0.84656000
0.40501237,0.72464000,0.84656000
0.40501198,0.72472000,0.84656000
0.40500602,0.72472000,0.84664000
0.40499452,0.72472000,0.84672000
0.40498209,0.72480000,0.84680000
0.40498233,0.72480000,0.84672000
0.40496457,0.72488000,0.84680000
0.40493309,0.72496000,0.84680000
0.40492141,0.72504000,0.84680000
0.40491459,0.72512000,0.84680000
0.40490755,0.72512000,0.84688000
0.40489563,0.72520000,0.84688000
0.40484059,0.72528000,0.84688000
0.40482083,0.72536000,0.84688000
0.40479288,0.72544000,0.84696000
0.40480956,0.72544000,0.84688000
0.40477639,0.72544000,0.84704000
0.40474120,0.72552000,0.84704000
0.40472800,0.72560000,0.84704000
0.40472308,0.72568000,0.84704000
0.40471768,0.72576000,0.84704000
0.40471762,0.72584000,0.84704000
0.40471730,0.72592000,0.84704000
0.40470925,0.72600000,0.84704000
0.40470871,0.72608000,0.84704000
0.40464351,0.72616000,0.84712000
0.40470579,0.72616000,0.84704000
0.40458941,0.72616000,0.84728000
0.40461260,0.72616000,0.84720000
0.40454251,0.72624000,0.84736000
0.40454552,0.72624000,0.84728000
0.40453684,0.72624000,0.84744000
0.40444952,0.72632000,0.84768000
0.40448672,0.72632000,0.84752000
0.40448010,0.72632000,0.84760000
0.40451247,0.72632000,0.84744000
0.40443853,0.72640000,0.84768000
0.40439585,0.72640000,0.84776000
0.40438497,0.72648000,0.84776000
0.40438220,0.72648000,0.84784000
0.40431562,0.72656000,0.84792000
0.40436319,0.72656000,0.84784000
0.40429637,0.72664000,0.84800000
0.40430751,0.72664000,0.84792000
0.40428680,0.72672000,0.84800000
0.40425709,0.72680000,0.84800000
0.40425432,0.72688000,0.84800000
0.40423054,0.72696000,0.84808000
0.40424642,0.72696000,0.84800000
0.40422070,0.72704000,0.84808000
0.40421385,0.72712000,0.84808000
0.40413141,0.72720000,0.84808000
0.40412399,0.72728000,0.84808000
0.40411508,0.72736000,0.84808000
0.40411040,0.72744000,0.84808000
0.40410054,0.72752000,0.84808000
0.40408403,0.72760000,0.84816000
0.40409181,0.72760000,0.84808000
0.40399149,0.72768000,0.84824000
0.40401769,0.72768000,0.84816000
0.40396819,0.72776000,0.84824000
0.40396741,0.72784000,0.84824000
0.40395075,0.72784000,0.84840000
0.40395954,0.72784000,0.84832000
0.40393519,0.72792000,0.84840000
0.40391147,0.72800000,0.84856000
0.40393126,0.72800000,0.84848000
0.40393388,0.72800000,0.84840000
0.40390852,0.72808000,0.84856000
0.40389448,0.72808000,0.84880000
0.40390214,0.72808000,0.84864000
0.40389013,0.72808000,0.84888000
0.40389606,0.72808000,0.84872000
0.40385634,0.72816000,0.84888000
0.40385213,0.72824000,0.84888000
0.40371245,0.72832000,0.84912000
0.40375438,0.72832000,0.84896000
0.40383050,0.72832000,0.84888000
0.40372500,0.72832000,0.84904000
0.40369144,0.72840000,0.84912000
0.40367785,0.72848000,0.84912000
0.40367505,0.72856000,0.84912000
0.40366206,0.72856000,0.84920000
0.40363550,0.72856000,0.84936000
0.40360948,0.72856000,0.84944000
0.40358111,0.72856000,0.84960000
0.40365720,0.72856000,0.84928000
0.40359148,0.72856000,0.84952000
0.40356290,0.72864000,0.84960000
0.40356132,0.72872000,0.84960000
0.40354097,0.72880000,0.84960000
0.40342352,0.72880000,0.84968000
0.40340450,0.72888000,0.84968000
0.40339947,0.72896000,0.84968000
0.40339652,0.72904000,0.84968000
0.40338999,0.72912000,0.84968000
0.40336734,0.72920000,0.84968000
0.40333647,0.72928000,0.84968000
0.40326419,0.72928000,0.84976000
0.40326402,0.72936000,0.84976000
0.40326256,0.72944000,0.84976000
0.40326157,0.72952000,0.84976000
0.40324745,0.72960000,0.84976000
0.40321654,0.72968000,0.84976000
0.40318865,0.72976000,0.84976000
0.40317604,0.72984000,0.84976000
0.40316239,0.72984000,0.84984000
0.40316039,0.72992000,0.84984000
0.40313712,0.73000000,0.84992000
0.40315846,0.73000000,0.84984000
0.40313527,0.73008000,0.84992000
0.40312636,0.73016000,0.84992000
0.40311551,0.73024000,0.84992000
0.40311214,0.73024000,0.85000000
0.40309769,0.73032000,0.85000000
0.40309140,0.73040000,0.85000000
0.40304014,0.73048000,0.85016000
0.40307859,0.73048000,0.85000000
0.40307212,0.73048000,0.85008000
0.40302286,0.73056000,0.85016000
0.40300861,0.73064000,0.85016000
0.40299243,0.73072000,0.85016000
0.40298197,0.73080000,0.85016000
0.40294951,0.73088000,0.85016000
0.40284643,0.73096000,0.85016000
0.40284279,0.73104000,0.85016000
0.40283978,0.73112000,0.85016000
0.40283802,0.73120000,0.85016000
0.40280804,0.73128000,0.85016000
0.40276426,0.73136000,0.85024000
0.40278062,0.73136000,0.85016000
0.40275052,0.73144000,0.85032000
0.40275428,0.73144000,0.85024000
0.40272149,0.73152000,0.85032000
0.40272078,0.73152000,0.85040000
0.40271282,0.73152000,0.85048000
0.40267989,0.73160000,0.85048000
0.40265584,0.73168000,0.85048000
0.40265191,0.73168000,0.85056000
0.40264857,0.73176000,0.85056000
0.40264398,0.73184000,0.85056000
0.40264007,0.73192000,0.85056000
0.40261596,0.73192000,0.85064000
0.40257993,0.73200000,0.85064000
0.40254736,0.73200000,0.85072000
0.40254548,0.73208000,0.85072000
0.40253064,0.73216000,0.85072000
0.40250793,0.73224000,0.85072000
0.40246546,0.73232000,0.85088000
0.40246713,0.73232000,0.85080000
0.40246859,0.73232000,0.85072000
0.40243816,0.73240000,0.85088000
0.40237409,0.73248000,0.85096000
0.40241751,0.73248000,0.85088000
0.40236142,0.73256000,0.85096000
0.40235662,0.73264000,0.85096000
0.40235227,0.73264000,0.85104000
0.40233418,0.73272000,0.85104000
0.40233070,0.73280000,0.85104000
0.40232360,0.73288000,0.85104000
0.40226063,0.73296000,0.85112000
0.40228209,0.73296000,0.85104000
0.40220740,0.73296000,0.85120000
0.40217978,0.73304000,0.85128000
0.40219277,0.73304000,0.85120000
0.40217474,0.73312000,0.85128000
0.40217423,0.73312000,0.85136000
0.40216428,0.73320000,0.85136000
0.40215942,0.73328000,0.85136000
0.40213767,0.73336000,0.85144000
0.40215597,0.73336000,0.85136000
0.40211135,0.73336000,0.85160000
0.40213189,0.73336000,0.85152000
0.40210143,0.73336000,0.85168000
0.40209705,0.73344000,0.85168000
0.40209335,0.73344000,0.85176000
0.40207830,0.73352000,0.85176000
0.40207246,0.73360000,0.85176000
0.40200785,0.73368000,0.85192000
0.40204555,0.73368000,0.85176000
0.40204015,0.73368000,0.85184000
0.40198413,0.73376000,0.85192000
0.40196925,0.73384000,0.85192000
0.40195647,0.73384000,0.85200000
0.40195540,0.73392000,0.85200000
0.40194997,0.73400000,0.85200000
0.40190801,0.73408000,0.85200000
0.40185511,0.73416000,0.85216000
0.40183946,0.73416000,0.85232000
0.40183312,0.73416000,0.85240000
0.40188783,0.73416000,0.85200000
0.40186989,0.73416000,0.85208000
0.40182263,0.73416000,0.85248000
0.40185434,0.73416000,0.85224000
0.40180251,0.73424000,0.85248000
0.40178597,0.73424000,0.85256000
0.40174493,0.73432000,0.85256000
0.40173757,0.73440000,0.85256000
0.40173700,0.73448000,0.85256000
0.40170255,0.73456000,0.85264000
0.40172639,0.73456000,0.85256000
0.40167430,0.73464000,0.85280000
0.40168127,0.73464000,0.85272000
0.40170115,0.73464000,0.85264000
0.40163302,0.73472000,0.85280000
0.40161622,0.73480000,0.85280000
0.40160885,0.73480000,0.85288000
0.40160289,0.73488000,0.85288000
0.40156433,0.73488000,0.85296000
0.40155810,0.73496000,0.85296000
0.40154511,0.73504000,0.85296000
0.40153971,0.73512000,0.85296000
0.40153143,0.73520000,0.85296000
0.40152249,0.73528000,0.85296000
0.40150237,0.73536000,0.85296000
0.40148941,0.73544000,0.85296000
0.40148592,0.73552000,0.85296000
0.40145206,0.73560000,0.85304000
0.40145332,0.73560000,0.85296000
0.40143454,0.73568000,0.85304000
0.40141872,0.73568000,0.85312000
0.40141770,0.73576000,0.85312000
0.40140039,0.73576000,0.85320000
0.40137824,0.73576000,0.85328000
0.40134951,0.73584000,0.85328000
0.40132505,0.73592000,0.85328000
0.40131319,0.73600000,0.85336000
0.40131927,0.73600000,0.85328000
0.40127656,0.73608000,0.85336000
0.40125096,0.73616000,0.85352000
0.40126750,0.73616000,0.85344000
0.40127096,0.73616000,0.85336000
0.40120319,0.73624000,0.85368000
0.40124530,0.73624000,0.85352000
0.40123469,0.73624000,0.85360000
0.40115863,0.73632000,0.85368000
0.40114635,0.73640000,0.85368000
0.40114033,0.73648000,0.85368000
0.40113091,0.73648000,0.85376000
0.40112996,0.73656000,0.85376000
0.40111783,0.73664000,0.85376000
0.40109751,0.73664000,0.85392000
0.40111032,0.73664000,0.85384000
0.40106446,0.73672000,0.85408000
0.40107572,0.73672000,0.85400000
0.40108883,0.73672000,0.85392000
0.40099350,0.73680000,0.85432000
0.40102872,0.73680000,0.85424000
0.40104866,0.73680000,0.85416000
0.40106270,0.73680000,0.85408000
0.40097404,0.73688000,0.85432000
0.40096155,0.73688000,0.85440000
0.40093511,0.73696000,0.85448000
0.40092957,0.73696000,0.85456000
0.40095857,0.73696000,0.85440000
0.40092644,0.73704000,0.85456000
0.40089211,0.73712000,0.85456000
0.40087974,0.73720000,0.85456000
0.40085548,0.73728000,0.85464000
0.40086889,0.73728000,0.85456000
0.40083700,0.73728000,0.85472000
0.40082854,0.73736000,0.85472000
0.40078777,0.73744000,0.85472000
0.40078148,0.73752000,0.85472000
0.40069675,0.73760000,0.85472000
0.40068424,0.73768000,0.85472000
0.40059468,0.73776000,0.85472000
0.40057600,0.73784000,0.85472000
0.40054187,0.73784000,0.85488000
0.40057179,0.73784000,0.85480000
0.40054116,0.73792000,0.85488000
0.40047252,0.73800000,0.85496000
0.40048620,0.73800000,0.85488000
0.40045258,0.73808000,0.85496000
0.40044186,0.73816000,0.85496000
0.40039986,0.73824000,0.85496000
0.40039536,0.73832000,0.85496000
0.40037397,0.73840000,0.85496000
0.40037090,0.73848000,0.85496000
0.40036669,0.73856000,0.85496000
0.40035829,0.73856000,0.85504000
0.40027589,0.73864000,0.85520000
0.40033376,0.73864000,0.85504000
0.40026829,0.73864000,0.85528000
0.40032795,0.73864000,0.85512000
0.40024942,0.73872000,0.85528000
0.40023485,0.73880000,0.85528000
0.40020135,0.73888000,0.85536000
0.40009806,0.73888000,0.85568000
0.40012059,0.73888000,0.85560000
0.40014884,0.73888000,0.85544000
0.40007836,0.73888000,0.85584000
0.40012968,0.73888000,0.85552000
0.40007967,0.73888000,0.85576000
0.40007439,0.73888000,0.85592000
0.40022191,0.73888000,0.85528000
0.40002418,0.73896000,0.85600000
0.40003365,0.73896000,0.85592000
0.39998671,0.73904000,0.85600000
0.39997169,0.73912000,0.85600000
0.39996696,0.73920000,0.85608000
0.39994797,0.73928000,0.85608000
0.39994439,0.73936000,0.85608000
0.39994317,0.73944000,0.85608000
0.39992264,0.73952000,0.85608000
0.39989033,0.73952000,0.85616000
0.39981663,0.73960000,0.85624000
0.39987275,0.73960000,0.85616000
0.39975318,0.73968000,0.85624000
0.39973521,0.73968000,0.85632000
0.39971945,0.73976000,0.85632000
0.39971730,0.73984000,0.85632000
0.39968273,0.73992000,0.85640000
0.39970335,0.73992000,0.85632000
0.39968157,0.74000000,0.85640000
0.39967954,0.74008000,0.85648000
0.39967963,0.74008000,0.85640000
0.39966398,0.74016000,0.85648000
0.39963770,0.74032000,0.85648000
0.39962286,0.74040000,0.85648000
0.39957124,0.74048000,0.85656000
0.39960110,0.74048000,0.85648000
0.39956149,0.74056000,0.85656000
0.39955580,0.74064000,0.85656000
0.39954710,0.74072000,0.85656000
0.39952502,0.74080000,0.85656000
